date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,cold versus flu,incubation period for the flu,flu vs cold,flu and fever,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,swine flu,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,flu or cold,get rid of the flu,is flu contagious,flu germs,flu fever,early flu symptoms,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,flu in las vegas,oscillococcinum,cold or flu,flu medicine,flu shot side effects,diarrhea,flu complications,signs of the flu,how to get rid of the flu,body temperature
2015-07,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-08,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-09,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-10,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-11,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-12,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-13,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-14,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,54.0,2.0,4.0,0.0,2.0,16.0,15.0,0.0,8.0,0.0,21.0,26.0,0.0,0.0,13.0,0.0,17.0,26.0,35.0,28.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,82.0,0.0,5.0,0.0,0.0,22.0,0.0,22.0,0.0,18.0,0.0,18.0,0.0,14.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,61.0,0.0,10.0,4.0,0.0,0.0,18.0,18.0,0.0,90.0,0.0,0.0,0.0,56.0
2015-15,14.0,0.0,60.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,24.0,0.0,0.0,0.0,44.0,3.0,2.0,0.0,0.0,24.0,12.0,0.0,12.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,40.0,5.0,5.0,11.0,16.0,0.0,0.0,5.0,0.0,22.0,0.0,22.0,0.0,17.0,0.0,17.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,56.0,0.0,10.0,12.0,18.0,0.0,18.0,0.0,0.0,70.0,0.0,2.0,0.0,51.0
2015-16,14.0,0.0,60.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,24.0,0.0,0.0,0.0,44.0,3.0,2.0,0.0,0.0,24.0,12.0,0.0,12.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,40.0,5.0,5.0,11.0,16.0,0.0,0.0,5.0,0.0,22.0,0.0,22.0,0.0,17.0,0.0,17.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,56.0,0.0,10.0,12.0,18.0,0.0,18.0,0.0,0.0,70.0,0.0,2.0,0.0,51.0
2015-17,14.0,0.0,60.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,24.0,0.0,0.0,0.0,44.0,3.0,2.0,0.0,0.0,24.0,12.0,0.0,12.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,40.0,5.0,5.0,11.0,16.0,0.0,0.0,5.0,0.0,22.0,0.0,22.0,0.0,17.0,0.0,17.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,56.0,0.0,10.0,12.0,18.0,0.0,18.0,0.0,0.0,70.0,0.0,2.0,0.0,51.0
2015-18,14.0,0.0,60.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,24.0,0.0,0.0,0.0,44.0,3.0,2.0,0.0,0.0,24.0,12.0,0.0,12.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,51.0,34.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,40.0,5.0,5.0,11.0,16.0,0.0,0.0,5.0,0.0,22.0,0.0,22.0,0.0,17.0,0.0,17.0,0.0,27.0,0.0,0.0,20.0,0.0,0.0,0.0,35.0,56.0,0.0,10.0,12.0,18.0,0.0,18.0,0.0,0.0,70.0,0.0,2.0,0.0,51.0
2015-19,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,32.0,4.0,2.0,0.0,2.0,4.0,10.0,0.0,16.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,52.0,26.0,5.0,0.0,5.0,59.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,42.0
2015-20,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,32.0,4.0,2.0,0.0,2.0,4.0,10.0,0.0,16.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,52.0,26.0,5.0,0.0,5.0,59.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,42.0
2015-21,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,32.0,4.0,2.0,0.0,2.0,4.0,10.0,0.0,16.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,52.0,26.0,5.0,0.0,5.0,59.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,42.0
2015-22,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,32.0,4.0,2.0,0.0,2.0,4.0,10.0,0.0,16.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,52.0,26.0,5.0,0.0,5.0,59.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,42.0
2015-23,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,32.0,4.0,2.0,0.0,2.0,4.0,10.0,0.0,16.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,52.0,26.0,5.0,0.0,5.0,59.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,42.0
2015-24,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,11.0,4.0,0.0,8.0,15.0,8.0,24.0,0.0,0.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,0.0,0.0,24.0,73.0,10.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,12.0,12.0,16.0,0.0,0.0,16.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,47.0
2015-25,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,11.0,4.0,0.0,8.0,15.0,8.0,24.0,0.0,0.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,0.0,0.0,24.0,73.0,10.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,12.0,12.0,16.0,0.0,0.0,16.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,47.0
2015-26,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,11.0,4.0,0.0,8.0,15.0,8.0,24.0,0.0,0.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,0.0,0.0,24.0,73.0,10.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,12.0,12.0,16.0,0.0,0.0,16.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,47.0
2015-27,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,11.0,4.0,0.0,8.0,15.0,8.0,24.0,0.0,0.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,0.0,0.0,24.0,73.0,10.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,12.0,0.0,12.0,12.0,16.0,0.0,0.0,16.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,47.0
2015-28,7.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,0.0,7.0,3.0,0.0,11.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,15.0,37.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.0,0.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,5.0,0.0,16.0,16.0,0.0,15.0,0.0,76.0,0.0,0.0,7.0,22.0
2015-29,7.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,0.0,7.0,3.0,0.0,11.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,15.0,37.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.0,0.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,5.0,0.0,16.0,16.0,0.0,15.0,0.0,76.0,0.0,0.0,7.0,22.0
2015-30,7.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,0.0,7.0,3.0,0.0,11.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,15.0,37.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.0,0.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,5.0,0.0,16.0,16.0,0.0,15.0,0.0,76.0,0.0,0.0,7.0,22.0
2015-31,7.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,0.0,0.0,7.0,3.0,0.0,11.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,15.0,37.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.0,0.0,19.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,5.0,0.0,16.0,16.0,0.0,15.0,0.0,76.0,0.0,0.0,7.0,22.0
2015-32,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,10.0,9.0,0.0,14.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.0,0.0,22.0,13.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,57.0,5.0,5.0,5.0,33.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,27.0,0.0,5.0,0.0,23.0,0.0,0.0,23.0,1.0,60.0,0.0,0.0,0.0,100.0
2015-33,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,10.0,9.0,0.0,14.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.0,0.0,22.0,13.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,57.0,5.0,5.0,5.0,33.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,27.0,0.0,5.0,0.0,23.0,0.0,0.0,23.0,1.0,60.0,0.0,0.0,0.0,100.0
2015-34,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,10.0,9.0,0.0,14.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.0,0.0,22.0,13.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,57.0,5.0,5.0,5.0,33.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,27.0,0.0,5.0,0.0,23.0,0.0,0.0,23.0,1.0,60.0,0.0,0.0,0.0,100.0
2015-35,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,10.0,9.0,0.0,14.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.0,0.0,22.0,13.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,57.0,5.0,5.0,5.0,33.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,27.0,0.0,5.0,0.0,23.0,0.0,0.0,23.0,1.0,60.0,0.0,0.0,0.0,100.0
2015-36,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,10.0,9.0,0.0,14.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,9.0,0.0,22.0,13.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,57.0,5.0,5.0,5.0,33.0,0.0,12.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,27.0,0.0,5.0,0.0,23.0,0.0,0.0,23.0,1.0,60.0,0.0,0.0,0.0,100.0
2015-37,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,21.0,0.0,0.0,0.0,50.0,6.0,3.0,0.0,0.0,19.0,12.0,0.0,25.0,7.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,24.0,0.0,0.0,24.0,0.0,0.0,23.0,23.0,9.0,0.0,13.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,34.0,0.0,5.0,9.0,51.0,0.0,20.0,4.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,15.0,15.0,23.0,12.0,0.0,0.0,15.0,0.0,0.0,30.0,51.0,3.0,7.0,3.0,15.0,0.0,15.0,15.0,4.0,61.0,0.0,0.0,0.0,62.0
2015-38,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,21.0,0.0,0.0,0.0,50.0,6.0,3.0,0.0,0.0,19.0,12.0,0.0,25.0,7.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,24.0,0.0,0.0,24.0,0.0,0.0,23.0,23.0,9.0,0.0,13.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,34.0,0.0,5.0,9.0,51.0,0.0,20.0,4.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,15.0,15.0,23.0,12.0,0.0,0.0,15.0,0.0,0.0,30.0,51.0,3.0,7.0,3.0,15.0,0.0,15.0,15.0,4.0,61.0,0.0,0.0,0.0,62.0
2015-39,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,21.0,0.0,0.0,0.0,50.0,6.0,3.0,0.0,0.0,19.0,12.0,0.0,25.0,7.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,24.0,0.0,0.0,24.0,0.0,0.0,23.0,23.0,9.0,0.0,13.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,34.0,0.0,5.0,9.0,51.0,0.0,20.0,4.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,15.0,15.0,23.0,12.0,0.0,0.0,15.0,0.0,0.0,30.0,51.0,3.0,7.0,3.0,15.0,0.0,15.0,15.0,4.0,61.0,0.0,0.0,0.0,62.0
2015-40,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,21.0,0.0,0.0,0.0,50.0,6.0,3.0,0.0,0.0,19.0,12.0,0.0,25.0,7.0,11.0,28.0,0.0,0.0,0.0,0.0,0.0,44.0,15.0,24.0,0.0,0.0,24.0,0.0,0.0,23.0,23.0,9.0,0.0,13.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,34.0,0.0,5.0,9.0,51.0,0.0,20.0,4.0,0.0,0.0,28.0,0.0,0.0,15.0,0.0,15.0,15.0,23.0,12.0,0.0,0.0,15.0,0.0,0.0,30.0,51.0,3.0,7.0,3.0,15.0,0.0,15.0,15.0,4.0,61.0,0.0,0.0,0.0,62.0
