date,flu,flu recovery,having the flu,flu rhode island,flu duration,flu in children,influenza a and b,cure the flu,remedies for flu,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,i have the flu,low body,flu treatment,cvs flu shots,is the flu contagious,do i have the flu,flu in ri,cold versus flu,incubation period for the flu,flu vs cold,flu type a,flu care,flu headache,flu vs. cold,human temperature,high fever,cvs flu shot,spanish flu,flu treatments,cold vs flu,influenza type a,dog flu,influenza symptoms,the flu virus,how to treat flu,reduce fever,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,fever flu,stomach flu,how long does flu last,swine flu,over the counter flu,contagious flu,what to do if you have the flu,flu report,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,flu map,treatment for flu,taking temperature,exposed to flu,flu symptoms 2019,keto flu,flu length,bronchitis,get over the flu,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature
2015-07,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-08,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-09,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-11,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-14,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,9.0,0.0,0.0,7.0,8.0,0.0,21.0,9.0,17.0,27.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,27.0,0.0,0.0,94.0,31.0,0.0,63.0,0.0,33.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
2015-15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,4.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,7.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,4.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,7.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,4.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,7.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-18,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,4.0,0.0,0.0,5.0,5.0,0.0,13.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,7.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2015-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2015-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2015-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2015-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2015-24,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,4.0,0.0,0.0,2.0,4.0,0.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,56.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,14.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-25,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,4.0,0.0,0.0,2.0,4.0,0.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,56.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,14.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-26,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,4.0,0.0,0.0,2.0,4.0,0.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,56.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,14.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-27,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,4.0,0.0,0.0,2.0,4.0,0.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,56.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.0,14.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-28,4.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-29,4.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-30,4.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-31,4.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,40.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2015-32,14.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,26.0,0.0,13.0,13.0,45.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2015-33,14.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,26.0,0.0,13.0,13.0,45.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2015-34,14.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,26.0,0.0,13.0,13.0,45.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2015-35,14.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,26.0,0.0,13.0,13.0,45.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2015-36,14.0,0.0,0.0,18.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,26.0,0.0,13.0,13.0,45.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2015-37,27.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,0.0,0.0,14.0,4.0,0.0,22.0,0.0,0.0,24.0,0.0,0.0,36.0,0.0,12.0,12.0,18.0,18.0,18.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,61.0
2015-38,27.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,0.0,0.0,14.0,4.0,0.0,22.0,0.0,0.0,24.0,0.0,0.0,36.0,0.0,12.0,12.0,18.0,18.0,18.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,61.0
2015-39,27.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,0.0,0.0,14.0,4.0,0.0,22.0,0.0,0.0,24.0,0.0,0.0,36.0,0.0,12.0,12.0,18.0,18.0,18.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,61.0
2015-40,27.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,11.0,4.0,0.0,0.0,14.0,4.0,0.0,22.0,0.0,0.0,24.0,0.0,0.0,36.0,0.0,12.0,12.0,18.0,18.0,18.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,6.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,61.0
