date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,2018 flu,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,flu 2019,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,human temperature,high fever,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,flu vaccine,flu cough,over the counter flu,what to do if you have the flu,flu report,symptoms,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,sc flu,symptoms of the flu,tamiflu,treatment for flu,exposed to flu,flu contagious,flu length,flu in sc,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2015-12,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0
2015-13,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0
2015-14,8.0,0.0,19.0,0.0,0.0,0.0,5.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,39.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,2.0,10.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,16.0,20.0,0.0,16.0,1.0,3.0,0.0,0.0,15.0,0.0,15.0,0.0,11.0,37.0,11.0,0.0,12.0,0.0,12.0,0.0,24.0,24.0,0.0,24.0,0.0,8.0,0.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0,0.0,0.0,8.0,0.0,14.0,0.0,1.0,2.0,2.0,1.0,0.0,8.0,0.0,4.0,4.0,4.0,7.0,4.0,10.0,0.0,0.0,10.0,0.0,38.0
2015-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0
2015-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0
2015-17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0
2015-18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,43.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,10.0,0.0,55.0
2015-19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0
2015-20,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0
2015-21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0
2015-22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0
2015-23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,68.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,53.0
2015-24,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0
2015-25,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0
2015-26,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0
2015-27,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,42.0
2015-28,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0
2015-29,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0
2015-30,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0
2015-31,3.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,20.0,0.0,10.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,0.0,10.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,15.0,0.0,5.0,0.0,5.0,0.0,15.0,3.0,0.0,0.0,0.0,67.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0
2015-32,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0
2015-33,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0
2015-34,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0
2015-35,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0
2015-36,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,36.0,6.0,12.0,0.0,24.0,0.0,0.0,0.0,21.0,0.0,0.0,16.0,43.0,8.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,18.0,3.0,6.0,0.0,9.0,4.0,24.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,30.0,15.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,7.0,7.0,0.0,7.0,0.0,53.0
2015-37,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0
2015-38,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0
2015-39,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0
2015-40,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,8.0,4.0,5.0,0.0,9.0,0.0,5.0,0.0,7.0,29.0,7.0,0.0,1.0,68.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,53.0,10.0,0.0,0.0,0.0,0.0,11.0,33.0,0.0,0.0,0.0,4.0,11.0,0.0,4.0,5.0,57.0,10.0,0.0,0.0,0.0,62.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,3.0,10.0,7.0,0.0,27.0,9.0,0.0,9.0,5.0,84.0
2015-41,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0
2015-42,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0
2015-43,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0
2015-44,12.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,53.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,5.0,8.0,34.0,0.0,17.0,1.0,41.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,44.0,0.0,0.0,0.0,0.0,13.0,13.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,11.0,60.0,11.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,4.0,9.0,13.0,4.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,0.0,10.0,0.0,10.0,10.0,0.0,63.0
2015-45,9.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,4.0,2.0,0.0,0.0,8.0,3.0,0.0,5.0,2.0,13.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,9.0,31.0,0.0,27.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,23.0,12.0,0.0,0.0,13.0,13.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,21.0,9.0,0.0,0.0,0.0,64.0,0.0,0.0,78.0,22.0,22.0,0.0,4.0,16.0,4.0,2.0,1.0,10.0,1.0,0.0,7.0,0.0,9.0,0.0,4.0,4.0,0.0,22.0,0.0,0.0,11.0,0.0,44.0
