date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu game,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,medicine for flu,flu treatments,cold vs flu,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,symptoms,flu test,over the counter flu medicine,the flu symptoms,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,flu contagious,flu length,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2015-10,6.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,16.0,16.0,0.0,0.0,0.0,2.0,37.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,9.0,2.0,2.0,0.0,2.0,2.0,0.0,16.0,39.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,56.0,5.0,0.0,9.0,0.0,9.0,3.0,3.0,29.0,0.0,0.0,14.0,1.0,4.0,1.0,6.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,76.0,4.0,0.0,15.0,17.0,0.0,10.0,0.0,7.0,5.0,5.0,16.0,0.0,0.0,0.0,6.0,2.0,45.0,1.0,2.0,2.0,8.0,5.0,4.0,0.0,3.0,0.0,52.0
2015-11,6.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,16.0,16.0,0.0,0.0,0.0,2.0,37.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,9.0,2.0,2.0,0.0,2.0,2.0,0.0,16.0,39.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,56.0,5.0,0.0,9.0,0.0,9.0,3.0,3.0,29.0,0.0,0.0,14.0,1.0,4.0,1.0,6.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,76.0,4.0,0.0,15.0,17.0,0.0,10.0,0.0,7.0,5.0,5.0,16.0,0.0,0.0,0.0,6.0,2.0,45.0,1.0,2.0,2.0,8.0,5.0,4.0,0.0,3.0,0.0,52.0
2015-12,6.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,16.0,16.0,0.0,0.0,0.0,2.0,37.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,9.0,2.0,2.0,0.0,2.0,2.0,0.0,16.0,39.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,56.0,5.0,0.0,9.0,0.0,9.0,3.0,3.0,29.0,0.0,0.0,14.0,1.0,4.0,1.0,6.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,76.0,4.0,0.0,15.0,17.0,0.0,10.0,0.0,7.0,5.0,5.0,16.0,0.0,0.0,0.0,6.0,2.0,45.0,1.0,2.0,2.0,8.0,5.0,4.0,0.0,3.0,0.0,52.0
2015-13,6.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,16.0,16.0,0.0,0.0,0.0,2.0,37.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,9.0,2.0,2.0,0.0,2.0,2.0,0.0,16.0,39.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,56.0,5.0,0.0,9.0,0.0,9.0,3.0,3.0,29.0,0.0,0.0,14.0,1.0,4.0,1.0,6.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,76.0,4.0,0.0,15.0,17.0,0.0,10.0,0.0,7.0,5.0,5.0,16.0,0.0,0.0,0.0,6.0,2.0,45.0,1.0,2.0,2.0,8.0,5.0,4.0,0.0,3.0,0.0,52.0
2015-14,6.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,3.0,16.0,16.0,0.0,0.0,0.0,2.0,37.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,9.0,2.0,2.0,0.0,2.0,2.0,0.0,16.0,39.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,0.0,56.0,5.0,0.0,9.0,0.0,9.0,3.0,3.0,29.0,0.0,0.0,14.0,1.0,4.0,1.0,6.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,76.0,4.0,0.0,15.0,17.0,0.0,10.0,0.0,7.0,5.0,5.0,16.0,0.0,0.0,0.0,6.0,2.0,45.0,1.0,2.0,2.0,8.0,5.0,4.0,0.0,3.0,0.0,52.0
2015-15,5.0,0.0,12.0,0.0,12.0,0.0,2.0,0.0,5.0,25.0,42.0,0.0,0.0,0.0,1.0,34.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,25.0,55.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,29.0,0.0,0.0,15.0,0.0,4.0,2.0,9.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,71.0,3.0,1.0,4.0,11.0,4.0,4.0,0.0,5.0,4.0,3.0,5.0,0.0,3.0,0.0,4.0,0.0,52.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,53.0
2015-16,5.0,0.0,12.0,0.0,12.0,0.0,2.0,0.0,5.0,25.0,42.0,0.0,0.0,0.0,1.0,34.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,25.0,55.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,29.0,0.0,0.0,15.0,0.0,4.0,2.0,9.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,71.0,3.0,1.0,4.0,11.0,4.0,4.0,0.0,5.0,4.0,3.0,5.0,0.0,3.0,0.0,4.0,0.0,52.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,53.0
2015-17,5.0,0.0,12.0,0.0,12.0,0.0,2.0,0.0,5.0,25.0,42.0,0.0,0.0,0.0,1.0,34.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,25.0,55.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,29.0,0.0,0.0,15.0,0.0,4.0,2.0,9.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,71.0,3.0,1.0,4.0,11.0,4.0,4.0,0.0,5.0,4.0,3.0,5.0,0.0,3.0,0.0,4.0,0.0,52.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,53.0
2015-18,5.0,0.0,12.0,0.0,12.0,0.0,2.0,0.0,5.0,25.0,42.0,0.0,0.0,0.0,1.0,34.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,25.0,55.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,29.0,0.0,0.0,15.0,0.0,4.0,2.0,9.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,71.0,3.0,1.0,4.0,11.0,4.0,4.0,0.0,5.0,4.0,3.0,5.0,0.0,3.0,0.0,4.0,0.0,52.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,53.0
2015-19,5.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,2.0,2.0,18.0,36.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,9.0,16.0,0.0,4.0,7.0,4.0,0.0,0.0,5.0,0.0,6.0,0.0,2.0,2.0,26.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,60.0
2015-20,5.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,2.0,2.0,18.0,36.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,9.0,16.0,0.0,4.0,7.0,4.0,0.0,0.0,5.0,0.0,6.0,0.0,2.0,2.0,26.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,60.0
2015-21,5.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,2.0,2.0,18.0,36.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,9.0,16.0,0.0,4.0,7.0,4.0,0.0,0.0,5.0,0.0,6.0,0.0,2.0,2.0,26.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,60.0
2015-22,5.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,2.0,2.0,18.0,36.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,9.0,16.0,0.0,4.0,7.0,4.0,0.0,0.0,5.0,0.0,6.0,0.0,2.0,2.0,26.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,60.0
2015-23,5.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,2.0,2.0,18.0,36.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,75.0,1.0,1.0,9.0,16.0,0.0,4.0,7.0,4.0,0.0,0.0,5.0,0.0,6.0,0.0,2.0,2.0,26.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,4.0,0.0,60.0
2015-24,4.0,0.0,11.0,11.0,0.0,0.0,0.0,2.0,2.0,7.0,22.0,0.0,0.0,0.0,1.0,28.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,3.0,21.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,34.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,13.0,13.0,13.0,13.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,72.0,2.0,0.0,2.0,12.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,27.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,54.0
2015-25,4.0,0.0,11.0,11.0,0.0,0.0,0.0,2.0,2.0,7.0,22.0,0.0,0.0,0.0,1.0,28.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,3.0,21.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,34.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,13.0,13.0,13.0,13.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,72.0,2.0,0.0,2.0,12.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,27.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,54.0
2015-26,4.0,0.0,11.0,11.0,0.0,0.0,0.0,2.0,2.0,7.0,22.0,0.0,0.0,0.0,1.0,28.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,3.0,21.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,34.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,13.0,13.0,13.0,13.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,72.0,2.0,0.0,2.0,12.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,27.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,54.0
2015-27,4.0,0.0,11.0,11.0,0.0,0.0,0.0,2.0,2.0,7.0,22.0,0.0,0.0,0.0,1.0,28.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,3.0,21.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,34.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,13.0,13.0,13.0,13.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,72.0,2.0,0.0,2.0,12.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,27.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,54.0
2015-28,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,36.0,0.0,0.0,0.0,1.0,35.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,18.0,38.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,5.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,3.0,19.0,6.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,3.0,0.0,3.0,2.0,32.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,65.0
2015-29,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,36.0,0.0,0.0,0.0,1.0,35.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,18.0,38.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,5.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,3.0,19.0,6.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,3.0,0.0,3.0,2.0,32.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,65.0
2015-30,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,36.0,0.0,0.0,0.0,1.0,35.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,18.0,38.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,5.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,3.0,19.0,6.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,3.0,0.0,3.0,2.0,32.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,65.0
2015-31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,36.0,0.0,0.0,0.0,1.0,35.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,2.0,18.0,38.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,5.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,71.0,2.0,0.0,3.0,19.0,6.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,3.0,0.0,3.0,2.0,32.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,2.0,65.0
2015-32,9.0,10.0,0.0,11.0,11.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,1.0,44.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,17.0,39.0,0.0,4.0,10.0,23.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,42.0,0.0,0.0,4.0,3.0,11.0,3.0,14.0,13.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,74.0,1.0,1.0,9.0,18.0,0.0,8.0,3.0,3.0,2.0,0.0,9.0,2.0,4.0,0.0,2.0,0.0,47.0,0.0,2.0,3.0,7.0,11.0,2.0,0.0,2.0,0.0,65.0
2015-33,9.0,10.0,0.0,11.0,11.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,1.0,44.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,17.0,39.0,0.0,4.0,10.0,23.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,42.0,0.0,0.0,4.0,3.0,11.0,3.0,14.0,13.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,74.0,1.0,1.0,9.0,18.0,0.0,8.0,3.0,3.0,2.0,0.0,9.0,2.0,4.0,0.0,2.0,0.0,47.0,0.0,2.0,3.0,7.0,11.0,2.0,0.0,2.0,0.0,65.0
2015-34,9.0,10.0,0.0,11.0,11.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,1.0,44.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,17.0,39.0,0.0,4.0,10.0,23.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,42.0,0.0,0.0,4.0,3.0,11.0,3.0,14.0,13.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,74.0,1.0,1.0,9.0,18.0,0.0,8.0,3.0,3.0,2.0,0.0,9.0,2.0,4.0,0.0,2.0,0.0,47.0,0.0,2.0,3.0,7.0,11.0,2.0,0.0,2.0,0.0,65.0
2015-35,9.0,10.0,0.0,11.0,11.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,1.0,44.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,17.0,39.0,0.0,4.0,10.0,23.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,42.0,0.0,0.0,4.0,3.0,11.0,3.0,14.0,13.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,74.0,1.0,1.0,9.0,18.0,0.0,8.0,3.0,3.0,2.0,0.0,9.0,2.0,4.0,0.0,2.0,0.0,47.0,0.0,2.0,3.0,7.0,11.0,2.0,0.0,2.0,0.0,65.0
2015-36,9.0,10.0,0.0,11.0,11.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,1.0,44.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,17.0,39.0,0.0,4.0,10.0,23.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,42.0,0.0,0.0,4.0,3.0,11.0,3.0,14.0,13.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,74.0,1.0,1.0,9.0,18.0,0.0,8.0,3.0,3.0,2.0,0.0,9.0,2.0,4.0,0.0,2.0,0.0,47.0,0.0,2.0,3.0,7.0,11.0,2.0,0.0,2.0,0.0,65.0
2015-37,16.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,3.0,7.0,14.0,0.0,7.0,0.0,2.0,55.0,4.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,6.0,12.0,3.0,5.0,0.0,3.0,0.0,2.0,24.0,47.0,4.0,15.0,4.0,53.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,41.0,4.0,0.0,8.0,0.0,16.0,8.0,11.0,56.0,12.0,0.0,12.0,1.0,9.0,4.0,12.0,3.0,7.0,68.0,3.0,0.0,0.0,0.0,77.0,5.0,0.0,16.0,16.0,6.0,5.0,0.0,5.0,2.0,4.0,14.0,0.0,2.0,2.0,3.0,2.0,53.0,1.0,4.0,6.0,2.0,4.0,3.0,2.0,7.0,2.0,62.0
2015-38,16.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,3.0,7.0,14.0,0.0,7.0,0.0,2.0,55.0,4.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,6.0,12.0,3.0,5.0,0.0,3.0,0.0,2.0,24.0,47.0,4.0,15.0,4.0,53.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,41.0,4.0,0.0,8.0,0.0,16.0,8.0,11.0,56.0,12.0,0.0,12.0,1.0,9.0,4.0,12.0,3.0,7.0,68.0,3.0,0.0,0.0,0.0,77.0,5.0,0.0,16.0,16.0,6.0,5.0,0.0,5.0,2.0,4.0,14.0,0.0,2.0,2.0,3.0,2.0,53.0,1.0,4.0,6.0,2.0,4.0,3.0,2.0,7.0,2.0,62.0
2015-39,16.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,3.0,7.0,14.0,0.0,7.0,0.0,2.0,55.0,4.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,6.0,12.0,3.0,5.0,0.0,3.0,0.0,2.0,24.0,47.0,4.0,15.0,4.0,53.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,41.0,4.0,0.0,8.0,0.0,16.0,8.0,11.0,56.0,12.0,0.0,12.0,1.0,9.0,4.0,12.0,3.0,7.0,68.0,3.0,0.0,0.0,0.0,77.0,5.0,0.0,16.0,16.0,6.0,5.0,0.0,5.0,2.0,4.0,14.0,0.0,2.0,2.0,3.0,2.0,53.0,1.0,4.0,6.0,2.0,4.0,3.0,2.0,7.0,2.0,62.0
2015-40,16.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,3.0,7.0,14.0,0.0,7.0,0.0,2.0,55.0,4.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,6.0,12.0,3.0,5.0,0.0,3.0,0.0,2.0,24.0,47.0,4.0,15.0,4.0,53.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,41.0,4.0,0.0,8.0,0.0,16.0,8.0,11.0,56.0,12.0,0.0,12.0,1.0,9.0,4.0,12.0,3.0,7.0,68.0,3.0,0.0,0.0,0.0,77.0,5.0,0.0,16.0,16.0,6.0,5.0,0.0,5.0,2.0,4.0,14.0,0.0,2.0,2.0,3.0,2.0,53.0,1.0,4.0,6.0,2.0,4.0,3.0,2.0,7.0,2.0,62.0
2015-41,11.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,29.0,0.0,0.0,0.0,2.0,61.0,4.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,6.0,9.0,1.0,6.0,0.0,2.0,2.0,2.0,29.0,37.0,4.0,15.0,0.0,28.0,0.0,0.0,0.0,8.0,4.0,10.0,0.0,59.0,11.0,0.0,8.0,0.0,5.0,3.0,5.0,26.0,0.0,0.0,19.0,0.0,10.0,1.0,12.0,3.0,7.0,33.0,5.0,0.0,0.0,0.0,75.0,3.0,0.0,10.0,18.0,3.0,6.0,3.0,6.0,2.0,2.0,11.0,0.0,3.0,2.0,9.0,0.0,72.0,1.0,2.0,4.0,4.0,7.0,7.0,0.0,2.0,2.0,49.0
2015-42,11.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,29.0,0.0,0.0,0.0,2.0,61.0,4.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,6.0,9.0,1.0,6.0,0.0,2.0,2.0,2.0,29.0,37.0,4.0,15.0,0.0,28.0,0.0,0.0,0.0,8.0,4.0,10.0,0.0,59.0,11.0,0.0,8.0,0.0,5.0,3.0,5.0,26.0,0.0,0.0,19.0,0.0,10.0,1.0,12.0,3.0,7.0,33.0,5.0,0.0,0.0,0.0,75.0,3.0,0.0,10.0,18.0,3.0,6.0,3.0,6.0,2.0,2.0,11.0,0.0,3.0,2.0,9.0,0.0,72.0,1.0,2.0,4.0,4.0,7.0,7.0,0.0,2.0,2.0,49.0
2015-43,11.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,29.0,0.0,0.0,0.0,2.0,61.0,4.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,6.0,9.0,1.0,6.0,0.0,2.0,2.0,2.0,29.0,37.0,4.0,15.0,0.0,28.0,0.0,0.0,0.0,8.0,4.0,10.0,0.0,59.0,11.0,0.0,8.0,0.0,5.0,3.0,5.0,26.0,0.0,0.0,19.0,0.0,10.0,1.0,12.0,3.0,7.0,33.0,5.0,0.0,0.0,0.0,75.0,3.0,0.0,10.0,18.0,3.0,6.0,3.0,6.0,2.0,2.0,11.0,0.0,3.0,2.0,9.0,0.0,72.0,1.0,2.0,4.0,4.0,7.0,7.0,0.0,2.0,2.0,49.0
