date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu shots,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,kentucky flu,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature
2015-11,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,28.0,0.0,14.0,0.0,0.0,40.0,7.0,3.0,0.0,0.0,8.0,9.0,0.0,15.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,0.0,14.0,0.0,14.0,0.0,5.0,5.0,10.0,0.0,14.0,0.0,0.0,0.0,11.0,6.0,6.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,59.0,16.0,0.0,0.0,4.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,53.0,0.0,4.0,8.0,10.0,0.0,13.0,0.0,0.0,6.0,0.0,78.0
2015-12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,28.0,0.0,14.0,0.0,0.0,40.0,7.0,3.0,0.0,0.0,8.0,9.0,0.0,15.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,0.0,14.0,0.0,14.0,0.0,5.0,5.0,10.0,0.0,14.0,0.0,0.0,0.0,11.0,6.0,6.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,59.0,16.0,0.0,0.0,4.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,53.0,0.0,4.0,8.0,10.0,0.0,13.0,0.0,0.0,6.0,0.0,78.0
2015-13,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,28.0,0.0,14.0,0.0,0.0,40.0,7.0,3.0,0.0,0.0,8.0,9.0,0.0,15.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,0.0,14.0,0.0,14.0,0.0,5.0,5.0,10.0,0.0,14.0,0.0,0.0,0.0,11.0,6.0,6.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,59.0,16.0,0.0,0.0,4.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,53.0,0.0,4.0,8.0,10.0,0.0,13.0,0.0,0.0,6.0,0.0,78.0
2015-14,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,28.0,0.0,14.0,0.0,0.0,40.0,7.0,3.0,0.0,0.0,8.0,9.0,0.0,15.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,11.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,22.0,0.0,14.0,0.0,14.0,0.0,5.0,5.0,10.0,0.0,14.0,0.0,0.0,0.0,11.0,6.0,6.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,59.0,16.0,0.0,0.0,4.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,53.0,0.0,4.0,8.0,10.0,0.0,13.0,0.0,0.0,6.0,0.0,78.0
2015-15,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,0.0,2.0,43.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,8.0,20.0,0.0,0.0,10.0,12.0,13.0,4.0,4.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,29.0,0.0,0.0,14.0,0.0,11.0,0.0,13.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,4.0,13.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,37.0,0.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0
2015-16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,0.0,2.0,43.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,8.0,20.0,0.0,0.0,10.0,12.0,13.0,4.0,4.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,29.0,0.0,0.0,14.0,0.0,11.0,0.0,13.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,4.0,13.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,37.0,0.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0
2015-17,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,0.0,2.0,43.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,8.0,20.0,0.0,0.0,10.0,12.0,13.0,4.0,4.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,29.0,0.0,0.0,14.0,0.0,11.0,0.0,13.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,4.0,13.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,37.0,0.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0
2015-18,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.0,0.0,2.0,43.0,3.0,3.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,8.0,20.0,0.0,0.0,10.0,12.0,13.0,4.0,4.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,29.0,0.0,0.0,14.0,0.0,11.0,0.0,13.0,7.0,4.0,7.0,7.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,4.0,13.0,4.0,2.0,1.0,0.0,1.0,2.0,0.0,37.0,0.0,4.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,45.0
2015-19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,11.0,0.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,14.0,0.0,5.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0
2015-20,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,11.0,0.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,14.0,0.0,5.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0
2015-21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,11.0,0.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,14.0,0.0,5.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0
2015-22,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,11.0,0.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,14.0,0.0,5.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0
2015-23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,11.0,0.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,14.0,0.0,5.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0
2015-24,4.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,2.0,34.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,8.0,0.0,22.0,23.0,0.0,22.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0
2015-25,4.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,2.0,34.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,8.0,0.0,22.0,23.0,0.0,22.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0
2015-26,4.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,2.0,34.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,8.0,0.0,22.0,23.0,0.0,22.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0
2015-27,4.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,2.0,34.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,8.0,0.0,22.0,23.0,0.0,22.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0
2015-28,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,22.0,0.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0
2015-29,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,22.0,0.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0
2015-30,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,22.0,0.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0
2015-31,5.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,15.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,0.0,6.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,22.0,0.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0
2015-32,12.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,2.0,68.0,2.0,6.0,0.0,1.0,9.0,4.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,12.0,6.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,5.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,13.0,13.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,53.0,0.0,6.0,9.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,54.0
2015-33,12.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,2.0,68.0,2.0,6.0,0.0,1.0,9.0,4.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,12.0,6.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,5.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,13.0,13.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,53.0,0.0,6.0,9.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,54.0
2015-34,12.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,2.0,68.0,2.0,6.0,0.0,1.0,9.0,4.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,12.0,6.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,5.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,13.0,13.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,53.0,0.0,6.0,9.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,54.0
2015-35,12.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,2.0,68.0,2.0,6.0,0.0,1.0,9.0,4.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,12.0,6.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,5.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,13.0,13.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,53.0,0.0,6.0,9.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,54.0
2015-36,12.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,2.0,68.0,2.0,6.0,0.0,1.0,9.0,4.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,15.0,0.0,12.0,6.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,5.0,0.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,0.0,13.0,13.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,53.0,0.0,6.0,9.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,54.0
2015-37,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,43.0,0.0,0.0,0.0,3.0,80.0,10.0,6.0,0.0,0.0,13.0,9.0,0.0,14.0,0.0,11.0,22.0,15.0,0.0,15.0,0.0,8.0,8.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,20.0,21.0,0.0,21.0,0.0,0.0,15.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,13.0,13.0,10.0,11.0,8.0,81.0,11.0,0.0,0.0,6.0,12.0,0.0,42.0,0.0,0.0,0.0,6.0,10.0,6.0,4.0,3.0,0.0,0.0,2.0,0.0,51.0,0.0,0.0,9.0,6.0,0.0,10.0,10.0,0.0,0.0,0.0,61.0
2015-38,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,43.0,0.0,0.0,0.0,3.0,80.0,10.0,6.0,0.0,0.0,13.0,9.0,0.0,14.0,0.0,11.0,22.0,15.0,0.0,15.0,0.0,8.0,8.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,20.0,21.0,0.0,21.0,0.0,0.0,15.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,13.0,13.0,10.0,11.0,8.0,81.0,11.0,0.0,0.0,6.0,12.0,0.0,42.0,0.0,0.0,0.0,6.0,10.0,6.0,4.0,3.0,0.0,0.0,2.0,0.0,51.0,0.0,0.0,9.0,6.0,0.0,10.0,10.0,0.0,0.0,0.0,61.0
2015-39,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,43.0,0.0,0.0,0.0,3.0,80.0,10.0,6.0,0.0,0.0,13.0,9.0,0.0,14.0,0.0,11.0,22.0,15.0,0.0,15.0,0.0,8.0,8.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,20.0,21.0,0.0,21.0,0.0,0.0,15.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,13.0,13.0,10.0,11.0,8.0,81.0,11.0,0.0,0.0,6.0,12.0,0.0,42.0,0.0,0.0,0.0,6.0,10.0,6.0,4.0,3.0,0.0,0.0,2.0,0.0,51.0,0.0,0.0,9.0,6.0,0.0,10.0,10.0,0.0,0.0,0.0,61.0
2015-40,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,43.0,0.0,0.0,0.0,3.0,80.0,10.0,6.0,0.0,0.0,13.0,9.0,0.0,14.0,0.0,11.0,22.0,15.0,0.0,15.0,0.0,8.0,8.0,0.0,0.0,0.0,32.0,16.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,20.0,21.0,0.0,21.0,0.0,0.0,15.0,8.0,8.0,21.0,0.0,0.0,0.0,0.0,13.0,13.0,10.0,11.0,8.0,81.0,11.0,0.0,0.0,6.0,12.0,0.0,42.0,0.0,0.0,0.0,6.0,10.0,6.0,4.0,3.0,0.0,0.0,2.0,0.0,51.0,0.0,0.0,9.0,6.0,0.0,10.0,10.0,0.0,0.0,0.0,61.0
2015-41,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,53.0,0.0,21.0,0.0,2.0,59.0,9.0,2.0,0.0,1.0,11.0,14.0,0.0,19.0,0.0,8.0,22.0,0.0,0.0,14.0,6.0,37.0,17.0,11.0,0.0,24.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,8.0,21.0,0.0,0.0,21.0,0.0,6.0,13.0,13.0,5.0,0.0,32.0,5.0,6.0,0.0,0.0,18.0,12.0,36.0,0.0,0.0,0.0,6.0,13.0,13.0,4.0,1.0,0.0,0.0,2.0,0.0,81.0,3.0,6.0,12.0,12.0,6.0,19.0,0.0,0.0,0.0,0.0,65.0
2015-42,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,53.0,0.0,21.0,0.0,2.0,59.0,9.0,2.0,0.0,1.0,11.0,14.0,0.0,19.0,0.0,8.0,22.0,0.0,0.0,14.0,6.0,37.0,17.0,11.0,0.0,24.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,8.0,21.0,0.0,0.0,21.0,0.0,6.0,13.0,13.0,5.0,0.0,32.0,5.0,6.0,0.0,0.0,18.0,12.0,36.0,0.0,0.0,0.0,6.0,13.0,13.0,4.0,1.0,0.0,0.0,2.0,0.0,81.0,3.0,6.0,12.0,12.0,6.0,19.0,0.0,0.0,0.0,0.0,65.0
2015-43,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,53.0,0.0,21.0,0.0,2.0,59.0,9.0,2.0,0.0,1.0,11.0,14.0,0.0,19.0,0.0,8.0,22.0,0.0,0.0,14.0,6.0,37.0,17.0,11.0,0.0,24.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,8.0,21.0,0.0,0.0,21.0,0.0,6.0,13.0,13.0,5.0,0.0,32.0,5.0,6.0,0.0,0.0,18.0,12.0,36.0,0.0,0.0,0.0,6.0,13.0,13.0,4.0,1.0,0.0,0.0,2.0,0.0,81.0,3.0,6.0,12.0,12.0,6.0,19.0,0.0,0.0,0.0,0.0,65.0
2015-44,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,53.0,0.0,21.0,0.0,2.0,59.0,9.0,2.0,0.0,1.0,11.0,14.0,0.0,19.0,0.0,8.0,22.0,0.0,0.0,14.0,6.0,37.0,17.0,11.0,0.0,24.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,11.0,0.0,8.0,21.0,0.0,0.0,21.0,0.0,6.0,13.0,13.0,5.0,0.0,32.0,5.0,6.0,0.0,0.0,18.0,12.0,36.0,0.0,0.0,0.0,6.0,13.0,13.0,4.0,1.0,0.0,0.0,2.0,0.0,81.0,3.0,6.0,12.0,12.0,6.0,19.0,0.0,0.0,0.0,0.0,65.0
