date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu season,dangerous fever,break a fever,flu versus cold,how long is the flu contagious,treating flu,flu like symptoms,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,cure flu,cold vs. flu,how long flu,how long is the flu,fever reducer,cold and flu,flu contagious period,treating the flu,incubation period for flu,reduce a fever,how long contagious,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,flu a symptoms,influenza symptoms,the flu virus,how to treat flu,type a influenza,influenza incubation period,thermoscan,normal body temperature,flu virus,how long does the flu last,fever flu,stomach flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,symptoms,signs of flu,flu test,normal body,flu or cold,get rid of the flu,is flu contagious,ear thermometer,flu fever,early flu symptoms,how long is flu contagious,tamiflu,treatment for flu,taking temperature,exposed to flu,flu length,flu alabama,bronchitis,get over the flu,symptoms of bronchitis,what is the flu,oscillococcinum,cold or flu,flu remedies,flu in alabama,flu complications,signs of the flu,how to get rid of the flu,body temperature
2015-09,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0
2015-10,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0
2015-11,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0
2015-12,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0
2015-13,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0
2015-14,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,37.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,4.0,7.0,7.0,19.0,5.0,5.0,0.0,9.0,0.0,70.0,0.0,0.0,45.0,30.0,0.0,10.0,4.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,3.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,60.0
2015-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2015-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2015-17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2015-18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,16.0,5.0,5.0,0.0,0.0,0.0,62.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2015-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0
2015-20,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0
2015-21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0
2015-22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0
2015-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,6.0,4.0,5.0,5.0,0.0,5.0,0.0,68.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,47.0
2015-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0
2015-25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0
2015-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0
2015-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,25.0
2015-28,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2015-29,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2015-30,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2015-31,3.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2015-32,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0
2015-33,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0
2015-34,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0
2015-35,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0
2015-36,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,18.0,0.0,0.0,33.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,49.0,12.0,0.0,13.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,10.0,11.0,22.0,0.0,0.0,8.0,0.0,62.0,0.0,0.0,39.0,0.0,0.0,17.0,6.0,10.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,32.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,60.0
2015-37,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0
2015-38,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0
2015-39,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0
2015-40,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,12.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,47.0,5.0,3.0,5.0,21.0,55.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,34.0,8.0,0.0,8.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0,2.0,3.0,3.0,3.0,3.0,6.0,11.0,0.0,0.0,7.0,26.0
2015-41,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,18.0,0.0,0.0,0.0,1.0,47.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,16.0,32.0,12.0,3.0,8.0,16.0,6.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,17.0,13.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,43.0,0.0,6.0,3.0,3.0,4.0,12.0,6.0,0.0,0.0,0.0,42.0
2015-42,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,18.0,0.0,0.0,0.0,1.0,47.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,16.0,32.0,12.0,3.0,8.0,16.0,6.0,8.0,0.0,8.0,0.0,70.0,0.0,0.0,17.0,13.0,0.0,0.0,3.0,8.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,43.0,0.0,6.0,3.0,3.0,4.0,12.0,6.0,0.0,0.0,0.0,42.0
